12/01/2018 03:42,,,
Código,Descrição,Início de Vigência,Fim de Vigência
71039100,"Rubis, safiras e esmeraldas",13/03/2007,-
71039910,Águas-marinhas,13/03/2007,-
71039940,Turmalinas,13/03/2007,-
71039950,Ágatas,13/03/2007,-
71039960,Ametistas,13/03/2007,-
71039970,Citrinos,13/03/2007,-
71039990,Outras,13/03/2007,-
71041000,Quartzo piezoelétrico,13/03/2007,-
71042000,"Outras, em bruto ou simplesmente serradas ou",13/03/2007,-
71049000,Outras,13/03/2007,-
71051000,De diamantes,13/03/2007,-
71059000,Outros,13/03/2007,-
71061000,Pós,13/03/2007,-
71069100,Em formas brutas,13/03/2007,-
71069210,"Chapas, folhas, tiras e formas planas semelhantes",13/03/2007,-
71069220,"Barras, fios, arames e perfis de seção maciça",13/03/2007,-
71069290,Outras,13/03/2007,-
71070010,"Chapas, folhas, tiras e formas planas semelhantes",13/03/2007,-
71070090,Outras,13/03/2007,-
71081100,Pós,13/03/2007,-
71081200,Em outras formas brutas,13/03/2007,-
71081300,Em outras formas semimanufaturadas,13/03/2007,-
71082000,Para uso monetário,13/03/2007,-
71090000,"Metais comuns ou prata, folheados ou chapeados de",13/03/2007,-
71101100,Em formas brutas ou em pó,13/03/2007,-
71101900,Outras,13/03/2007,-
71102100,Em formas brutas ou em pó,13/03/2007,-
71102900,Outras,13/03/2007,-
71103100,Em formas brutas ou em pó,13/03/2007,-
71103900,Outras,13/03/2007,-
71104100,Em formas brutas ou em pó,13/03/2007,-
71104900,Outras,13/03/2007,-
71110000,"Metais comuns, prata ou ouro, folheados ou",13/03/2007,-
71123000,Cinzas contendo metais preciosos ou compostos de,13/03/2007,-
71129100,De ouro ou de metais folheados ou chapeados de,13/03/2007,-
71129200,De platina ou de metais folheados ou chapeados de,13/03/2007,-
71129910,De prata ou de metais folheados ou chapeados de,13/03/2007,-
71129990,Outros,13/03/2007,-
71131100,"De prata, mesmo revestida, folheada ou chapeada de",13/03/2007,-
71131910,"De ouro, mesmo revestido, folheado ou chapeado, de",13/03/2007,-
71131920,"De platina, mesmo revestido, folheado ou chapeado,",13/03/2007,-
71132000,De metais comuns folheados ou chapeados de metais,13/03/2007,-
71141100,"De prata, mesmo revestida, folheada ou chapeada de",13/03/2007,-
71141900,"De outros metais preciosos, mesmo revestidos,",13/03/2007,-
71142000,De metais comuns folheados ou chapeados de metais,13/03/2007,-
71151000,"Telas ou grades catalisadoras, de platina",13/03/2007,-
71159000,Outras,13/03/2007,-
71161000,De pérolas naturais ou cultivadas,13/03/2007,-
71162000,"De pedras preciosas ou semipreciosas, ou de pedras",13/03/2007,-
71171100,Abotoaduras (botões de punho*) e outros botões,13/03/2007,-
71171900,Outras,13/03/2007,-
71179000,Outras,13/03/2007,-
71181010,De prata,13/03/2007,-
71181090,Outras,13/03/2007,-
71189000,Outras,13/03/2007,-
72011000,"Ferro fundido bruto não ligado, contendo, em peso,",13/03/2007,-
72012000,"Ferro fundido bruto não ligado, contendo, em peso,",13/03/2007,-
72015000,"Ligas de ferro fundido bruto; ferro ""spiegel""",13/03/2007,-
72021100,"Contendo, em peso, mais de 2 % de carbono",13/03/2007,-
72021900,Outras,13/03/2007,-
72022100,"Contendo, em peso, mais de 55 % de silício",13/03/2007,-
72022900,Outras,13/03/2007,-
72023000,Ferrossilício-manganês,13/03/2007,-
72024100,"Contendo, em peso, mais de 4 % de carbono",13/03/2007,-
72024900,Outras,13/03/2007,-
72025000,Ferrossilício-cromo,13/03/2007,-
72026000,Ferroníquel,13/03/2007,-
72027000,Ferromolibdênio,13/03/2007,-
72028000,Ferrotungstênio e ferrossilício-tungstênio,13/03/2007,-
72029100,Ferrotitânio e ferrossilício-titânio,13/03/2007,-
72029200,Ferrovanádio,13/03/2007,-
72029300,Ferronióbio,13/03/2007,-
72029900,Outras,13/03/2007,-
72031000,Produtos ferrosos obtidos por redução direta dos,13/03/2007,-
72039000,Outros,13/03/2007,-
72041000,Desperdícios e resíduos de ferro fundido,13/03/2007,-
72042100,De aços inoxidáveis,13/03/2007,-
72042900,Outros,13/03/2007,-
72043000,Desperdícios e resíduos de ferro ou aço estanhados,13/03/2007,-
72044100,"Resíduos do torno e da fresa, aparas, lascas",13/03/2007,-
72044900,Outros,13/03/2007,-
72045000,Desperdícios em lingotes,13/03/2007,-
72051000,Granalhas,13/03/2007,-
72052100,De ligas de aços,13/03/2007,-
72052900,Outros,13/03/2007,-
72061000,Lingotes,13/03/2007,-
72069000,Outros,13/03/2007,-
72071100,De seção transversal quadrada ou retangular e com,13/03/2007,-
72071200,"Outros, de seção transversal retangular",13/03/2007,-
72071900,Outros,13/03/2007,-
72072000,"Contendo, em peso, 0,25 % ou mais de carbono",13/03/2007,-
72081000,"Em rolos, simplesmente laminados a quente,",13/03/2007,-
72082000,DE LIGA DE ALUMINIO,01/01/1990,-
72082500,"De espessura igual ou superior a 4,75 mm",13/03/2007,-
72082600,De espessura igual ou superior a 3 mm mas inferior,13/03/2007,-
72082700,De espessura inferior a 3 mm,13/03/2007,-
72083600,De espessura superior a 10 mm,13/03/2007,-
72083700,"De espessura igual ou superior a 4,75 mm mas não",13/03/2007,-
72083800,De espessura igual ou superior a 3 mm mas inferior,13/03/2007,-
72083900,De espessura inferior a 3 mm,13/03/2007,-
72084000,"Não enrolados, simplesmente laminados a quente,",13/03/2007,-
72085100,De espessura superior a 10 mm,13/03/2007,-
72085200,"De espessura igual ou superior a 4,75 mm mas não",13/03/2007,-
72085300,De espessura igual ou superior a 3 mm mas inferior,13/03/2007,-
72085400,De espessura inferior a 3 mm,13/03/2007,-
72089000,Outros,13/03/2007,-
72091500,De espessura igual ou superior a 3 mm,13/03/2007,-
72091600,De espessura superior a 1 mm mas inferior a 3 mm,13/03/2007,-
72091700,"De espessura igual ou superior a 0,5 mm mas não",13/03/2007,-
72091800,"De espessura inferior a 0,5 mm",13/03/2007,-
72092500,De espessura igual ou superior a 3 mm,13/03/2007,-
72092600,De espessura superior a 1 mm mas inferior a 3 mm,13/03/2007,-
72092700,"De espessura igual ou superior a 0,5 mm mas não",13/03/2007,-
72092800,"De espessura inferior a 0,5 mm",13/03/2007,-
72099000,Outros,13/03/2007,-
72101100,"De espessura igual ou superior a 0,5 mm",13/03/2007,-
72101200,"De espessura inferior a 0,5 mm",13/03/2007,-
72102000,"Revestidos de chumbo, incluídos os revestidos de",13/03/2007,-
72103000,Galvanizados eletroliticamente,13/03/2007,-
72104100,Ondulados,13/03/2007,-
72104900,Outros,13/03/2007,-
72105000,"Revestidos de óxido de cromo, ou de cromo e óxido",13/03/2007,-
72106100,Revestidos de ligas de alumínio-zinco,13/03/2007,-
72106900,Outros,13/03/2007,-
72107000,"Pintados, envernizados ou revestidos de plásticos",13/03/2007,-
72109000,Outros,13/03/2007,-
72111300,"Laminados nas quatro faces ou em caixa fechada, de",13/03/2007,-
72111400,"Outros, de espessura igual ou superior a 4,75 mm",13/03/2007,-
72111900,Outros,13/03/2007,-
72112300,"Contendo, em peso, menos de 0,25 % de carbono",13/03/2007,-
72112900,Outros,13/03/2007,-
72119000,Outros,13/03/2007,-
72121000,Estanhados,13/03/2007,-
72122000,Galvanizados eletroliticamente,13/03/2007,-
72123000,Galvanizados por outro processo,13/03/2007,-
72124000,"Pintados, envernizados ou revestidos de plásticos",13/03/2007,-
72125000,Revestidos de outras matérias,13/03/2007,-
72126000,Folheados ou chapeados,13/03/2007,-
72131000,"Dentados, com nervuras, sulcos ou relevos, obtidos",13/03/2007,-
72132000,"Outros, de aços para tornear",13/03/2007,-
72139100,De seção circular de diâmetro inferior a 14 mm,13/03/2007,-
72139900,Outros,13/03/2007,-
72141000,Forjadas,13/03/2007,-
72142000,"Dentadas, com nervuras, sulcos ou relevos, obtidos",13/03/2007,-
72143000,"Outras, de aços para tornear",13/03/2007,-
72149100,De seção transversal retangular,13/03/2007,-
72149900,Outras,13/03/2007,-
72151000,"De aços para tornear, simplesmente obtidas ou",13/03/2007,-
72155000,"Outras, simplesmente obtidas ou completamente",13/03/2007,-
72159000,Outras,13/03/2007,-
72161000,"Perfis em U, I ou H, simplesmente laminados,",13/03/2007,-
72162100,Perfis em L,13/03/2007,-
72162200,Perfis em T,13/03/2007,-
72163100,Perfis em U,13/03/2007,-
72163200,Perfis em I,13/03/2007,-
72163300,Perfis em H,13/03/2007,-
72164000,"Perfis em L ou T, simplesmente laminados,",13/03/2007,-
72165000,"Outros perfis, simplesmente laminados, estirados",13/03/2007,-
72166100,Obtidos de produtos laminados planos,13/03/2007,-
72166900,Outros,13/03/2007,-
72169100,Obtidos ou completamente acabados a frio a partir,13/03/2007,-
72169900,Outros,13/03/2007,-
72171000,"Não revestidos, mesmo polidos",13/03/2007,-
72172000,Galvanizados,13/03/2007,-
72173000,Revestidos de outros metais comuns,13/03/2007,-
72179000,Outros,13/03/2007,-
72181000,Lingotes e outras formas primárias,13/03/2007,-
72189100,De seção transversal retangular,13/03/2007,-
72189900,Outros,13/03/2007,-
72191100,De espessura superior a 10 mm,13/03/2007,-
72191200,"De espessura igual ou superior a 4,75 mm mas não",13/03/2007,-
72191300,De espessura igual ou superior a 3 mm mas inferior,13/03/2007,-
72191400,De espessura inferior a 3 mm,13/03/2007,-
72192100,De espessura superior a 10 mm,13/03/2007,-
72192200,"De espessura igual ou superior a 4,75 mm mas não",13/03/2007,-
72192300,De espessura igual ou superior a 3 mm mas inferior,13/03/2007,-
72192400,De espessura inferior a 3 mm,13/03/2007,-
72193100,"De espessura igual ou superior a 4,75 mm",13/03/2007,-
72193200,De espessura igual ou superior a 3 mm mas inferior,13/03/2007,-
72193300,De espessura superior a 1 mm mas inferior a 3 mm,13/03/2007,-
72193400,"De espessura igual ou superior a 0,5 mm mas não",13/03/2007,-
72193500,"De espessura inferior a 0,5 mm",13/03/2007,-
72199000,Outros,13/03/2007,-
72201100,"De espessura igual ou superior a 4,75 mm",13/03/2007,-
72201200,"De espessura inferior a 4,75 mm",13/03/2007,-
72202000,Simplesmente laminados a frio,13/03/2007,-
72209000,Outros,13/03/2007,-
72210000,Fio-máquina de aços inoxidáveis.,13/03/2007,-
72221100,De seção circular,13/03/2007,-
72221900,Outras,13/03/2007,-
72222000,Barras simplesmente obtidas ou completamente,13/03/2007,-
72223000,Outras barras,13/03/2007,-
72224000,Perfis,13/03/2007,-
72230000,Fios de aços inoxidáveis.,13/03/2007,-
72241000,Lingotes e outras formas primárias,13/03/2007,-
72249000,Outros,13/03/2007,-
72251100,De grãos orientados,13/03/2007,-
72251900,Outros,13/03/2007,-
72252000,De aços de corte rápido,13/03/2007,-
72253000,"Outros, simplesmente laminados a quente, em rolos",13/03/2007,-
72253010,De aços de corte rápido,01/01/2008,-
72253090,Outros,01/01/2008,-
72254000,"Outros, simplesmente laminados a quente, não",13/03/2007,-
72254010,De aços de corte rápido,01/01/2008,-
72254090,Outros,01/01/2008,-
72255000,"Outros, simplesmente laminados a frio",13/03/2007,-
72255010,De aços de corte rápido,01/01/2008,-
72255090,Outros,01/01/2008,-
72259100,Galvanizados eletroliticamente,13/03/2007,-
72259110,De aços de corte rápido,01/01/2008,-
72259190,Outros,01/01/2008,-
72259200,Galvanizados por outro processo,13/03/2007,-
72259210,De aços de corte rápido,01/01/2008,-
72259290,Outros,01/01/2008,-
72259900,Outros,13/03/2007,-
72259910,De aços de corte rápido,01/01/2008,-
72259990,Outros,01/01/2008,-
72261100,De grãos orientados,13/03/2007,-
72261900,Outros,13/03/2007,-
72262000,De aços de corte rápido,13/03/2007,-
72269100,Simplesmente laminados a quente,13/03/2007,-
72269200,Simplesmente laminados a frio,13/03/2007,-
72269300,Galvanizados eletroliticamente,13/03/2007,-
72269400,Galvanizados por outro processo,13/03/2007,-
72269900,Outros,13/03/2007,-
72271000,De aços de corte rápido,13/03/2007,-
72272000,De aços silício-manganês,13/03/2007,-
72279000,Outros,13/03/2007,-
72281000,Barras de aços de corte rápido,13/03/2007,-
72282000,Barras de aços silício-manganês,13/03/2007,-
72283000,"Outras barras, simplesmente laminadas, estiradas",13/03/2007,-
72284000,"Outras barras, simplesmente forjadas",13/03/2007,-
72285000,"Outras barras, simplesmente obtidas ou",13/03/2007,-
72286000,Outras barras,13/03/2007,-
72287000,Perfis,13/03/2007,-
72288000,Barras ocas para perfuração,13/03/2007,-
72291000,De aços de corte rápido,13/03/2007,-
72292000,De aços silício-manganês,13/03/2007,-
72299000,Outros,13/03/2007,-
73011000,Estacas-pranchas,13/03/2007,-
73012000,Perfis,13/03/2007,-
73021000,Trilhos (Carris),13/03/2007,-
73023000,"Agulhas, cróssimas, alavancas para comando de",13/03/2007,-
73024000,Talas de junção (eclissas*) e placas de apoio ou,13/03/2007,-
73029010,Dormentes,13/03/2007,-
73029090,Outros,13/03/2007,-
73030000,"Tubos e perfis ocos, de ferro fundido.",13/03/2007,-
73041000,Tubos dos tipos utilizados em oleodutos e,13/03/2007,-
73041100,De aços inoxidáveis,01/01/2008,-
73041900,Outros,01/01/2008,-
73042100,Tubos de perfuração,13/03/2007,-
73042200,Tubos de perfuração de aços inoxidáveis,01/01/2008,-
73042310,De aço não ligado,01/01/2008,-
73042390,Outros,01/01/2008,-
73042400,"Outros, de aços inoxidáveis",01/01/2008,-
73042900,Outros,13/03/2007,-
73042910,De aço não ligado,01/01/2008,-
73043100,"Estirados ou laminados, a frio",13/03/2007,-
73043900,Outros,13/03/2007,-
73044100,"Estirados ou laminados, a frio",13/03/2007,-
73044900,Outros,13/03/2007,-
73045100,"Estirados ou laminados, a frio",13/03/2007,-
73045900,Outros,13/03/2007,-
73049000,Outros,13/03/2007,-
73051100,Soldados longitudinalmente por arco imerso,13/03/2007,-
73051200,"Outros, soldados longitudinalmente",13/03/2007,-
73051900,Outros,13/03/2007,-
73052000,"Tubos para revestimento de poços, dos tipos",13/03/2007,-
73053100,Soldados longitudinalmente,13/03/2007,-
73053900,Outros,13/03/2007,-
73059000,Outros,13/03/2007,-
73061000,Tubos dos tipos utilizados em oleodutos ou,13/03/2007,-
73061100,"Soldados, de aços inoxidáveis",01/01/2008,-
73061900,OUTROS TUBOS UTILIZADOS EM OLEODUTOS E GASODUTOS,02/03/2009,-
73062000,"Tubos para revestimento de poços, de suprimento ou",13/03/2007,-
73062100,"Soldados, de aços inoxidáveis",01/01/2008,-
73062900,Outros,01/01/2008,-
73063000,"Outros, soldados, de seção circular, de ferro ou",13/03/2007,-
73064000,"Outros, soldados, de seção circular, de aços",13/03/2007,-
73065000,"Outros, soldados, de seção circular, de outras",13/03/2007,-
73066000,"Outros, soldados, de seção não circular",13/03/2007,-
73066100,De seção quadrada ou retangular,01/01/2008,-
73066900,Outros,01/01/2008,-
73069000,Outros,13/03/2007,-
73071100,De ferro fundido não maleável,13/03/2007,-
73071900,Outros,13/03/2007,-
73072100,Flanges,13/03/2007,-
73072200,"Cotovelos, curvas e luvas (mangas), roscados",13/03/2007,-
73072300,Acessórios para soldar topo a topo,13/03/2007,-
73072900,Outros,13/03/2007,-
73079100,Flanges,13/03/2007,-
73079200,"Cotovelos, curvas e luvas (mangas), roscados",13/03/2007,-
73079300,Acessórios para soldar topo a topo,13/03/2007,-
73079900,Outros,13/03/2007,-
73081000,Pontes e elementos de pontes,13/03/2007,-
73082000,Torres e pórticos,13/03/2007,-
73083000,"Portas e janelas, e seus caixilhos, alizares e",13/03/2007,-
73084000,"Material para andaimes, para armações (cofragens*)",13/03/2007,-
73089010,"Chapas, barras, perfis, tubos e semelhantes,",13/03/2007,-
73089090,Outros,13/03/2007,-
73090000,"Reservatórios, tonéis, cubas e recipientes",13/03/2007,-
73101000,De capacidade igual ou superior a 50 litros,13/03/2007,-
73102100,Latas próprias para serem fechadas por soldadura,13/03/2007,-
73102900,Outros,13/03/2007,-
73110000,"Recipientes para gases comprimidos ou liquefeitos,",13/03/2007,-
73121000,Cordas e cabos,13/03/2007,-
73129000,Outros,13/03/2007,-
73130010,Arame farpado,13/03/2007,-
73130090,Outros,13/03/2007,-
73141200,"Telas metálicas contínuas ou sem fim, para",13/03/2007,-
73141300,"Outras telas metálicas contínuas ou sem fim, para",13/03/2007,-
73141400,"Outras telas metálicas tecidas, de aços",13/03/2007,-
73141900,Outras,13/03/2007,-
73141910,"Telas metálicas contínuas ou sem fim, para máquinas",01/01/2008,-
73141990,Outras,01/01/2008,-
73142000,"Grades e redes, soldadas nos pontos de interseção,",13/03/2007,-
73143100,Galvanizadas,13/03/2007,-
73143900,Outras,13/03/2007,-
73144100,Galvanizadas,13/03/2007,-
73144200,Recobertas de plásticos,13/03/2007,-
73144900,Outras,13/03/2007,-
73145000,"Chapas e tiras, distendidas",13/03/2007,-
73151100,Correntes de rolos,13/03/2007,-
73151210,De transmissão,13/03/2007,-
73151290,Outras,13/03/2007,-
73151900,Partes,13/03/2007,-
73152000,Correntes antiderrapantes,13/03/2007,-
73158100,Correntes de elos com suporte,13/03/2007,-
73158200,"Outras correntes, de elos soldados",13/03/2007,-
73158900,Outras,13/03/2007,-
73159000,Outras partes,13/03/2007,-
73160000,"Âncoras, fateixas, e suas partes, de ferro",13/03/2007,-
73170000,"Tachas, pregos, percevejos, escápulas, grampos",13/03/2007,-
73181100,Tira-fundos,13/03/2007,-
73181200,Outros parafusos para madeira,13/03/2007,-
73181300,Ganchos e armelas (pitões),13/03/2007,-
73181400,Parafusos perfurantes,13/03/2007,-
73181500,"Outros parafusos e pinos ou pernos, mesmo com as",13/03/2007,-
73181600,Porcas,13/03/2007,-
73181900,Outros,13/03/2007,-
73182100,Arruelas (anilhas*) de pressão e outras arruelas,13/03/2007,-
73182200,Outras arruelas (anilhas*),13/03/2007,-
73182300,Rebites,13/03/2007,-
73182400,"Chavetas, cavilhas e contrapinos ou troços",13/03/2007,-
73182900,Outros,13/03/2007,-
73191000,"Agulhas de costura, de cerzir ou de bordar",13/03/2007,-
73192000,Alfinetes de segurança,13/03/2007,-
73193000,Outros alfinetes,13/03/2007,-
73199000,Outros,13/03/2007,-
73199010,"Agulhas de costura, de cerzir ou de bordar",01/01/2008,-
73199090,Outros,01/01/2008,-
73201000,Molas de folhas e suas folhas,13/03/2007,-
73202000,Molas helicoidais,13/03/2007,-
73209000,Outras,13/03/2007,-
73211100,"A combustíveis gasosos, ou a gás e outros",13/03/2007,-
73211200,A combustíveis líquidos,13/03/2007,-
73211300,A combustíveis sólidos,13/03/2007,-
73211910,A combustíveis sólidos,01/01/2008,-
73211990,Outros,01/01/2008,-
73218100,"A combustíveis gasosos, ou a gás e outros",13/03/2007,-
73218200,A combustíveis líquidos,13/03/2007,-
73218300,A combustíveis sólidos,13/03/2007,-
73218910,A combustíveis sólidos,01/01/2008,-
73218990,Outros,01/01/2008,-
